Title,Ingredients,Steps,Loves,URL,IMG URL
Telur Dadar Daging,"200 gr daging giling--1 bh wortel, parut--2 siung bawang putih, cincang--1/2 bh bawang bombay, cincang--4 btr telur--1 btng seledri, iris halus--Garam, gula, merica, penyedap sckpnya--","Tumis bw pth dan bombay hingga harum, masukkan daging, aduk hingga berubah warna. Masukkan wortel dan seledri, beri garam, gula, merica dan penyedap. Tes rasa, masak sampai semua matang, angkat.--Kocok telur, masukkan tumisan daging td, aduk rata. Buat dadar pada pan teflon kcl hingga beberapa buah. Sajikan panas"" enyaakkk,,,,,😋--",3,https://cookpad.com/id/resep/4353039-telur-dadar-daging,https://img-global.cpcdn.com/recipes/d250d63de8123614/680x482cq70/telur-dadar-daging-foto-resep-utama.jpg
Telur gulung (jajanan SD),telur ayam--sedikit air--garam--lada--masako (skip)--tusukan kayu--,"Panaskan minyak terlebih dahulu, minyak nya banyakin yah.--Campur semua bahan jadi satu, lalu kocok sampai berbusa--Masukan dalam botol kecap plastik / tuang 2 sendok menyebar yah--Tuang ke minyak panas, lsg gulung2 pakai tusukan kayu terus dipinggirkan ke penggorengan supaya tdk terlalu banyak menyerap minyak.--Tiriskan dan siap disantap pakai saos yg sudah dicampurkan air.--",1,https://cookpad.com/id/resep/3571320-telur-gulung-jajanan-sd,https://img-global.cpcdn.com/recipes/8ecaecb47782dd63/680x482cq70/telur-gulung-jajanan-sd-foto-resep-utama.jpg
Pangsit Goreng Isi Bihun Telur,1 bidang bihun--secukupnya Kubis--3 tangkai seledri--1 buah wortel--1 butir telur--5 butir bawang merah--3 butir bawang putih--secukupnya Saos tiram--secukupnya Kecap--secukupnya Garam--Kulit pangsit--,"Potong wortel kecil-kecil, dan rebus sampai matang. Angkat, tiriskan.--Telur digoreng orak arik, tambahkan garam agar lebih berasa.--Haluskan bawang merah dan putih, tumis. Tambahkan bihun yang sudah direbus, wortel, kubis, seledri, telur orak arik. Tambahkan juga saos tiram dan kecap.--Rasakan, jika rasa kurang kuat, tambahkan garam atau penyedap rasa. Jika sudah selesai, angkat dan sisihkan.--Ambil kulit pangsit, isikan isian yang sudah masak kedalamnya. Goreng, dan tiriskan.--",0,https://cookpad.com/id/resep/4471922-pangsit-goreng-isi-bihun-telur,https://img-global.cpcdn.com/recipes/6c014c76b9551f03/680x482cq70/pangsit-goreng-isi-bihun-telur-foto-resep-utama.jpg
Orek tempe manis pedas super simple,Tempe (saya beli 3000 saja)--3 buah cabe gendot--3 buah cabe keriting--3 buah cabe rawit merah--2 siung bawang merah--1 siung bawang putih--Kecap--Saus tiram--Saus tomat--Kaldu bubuk--Garam--Gula--,"Potong2 tempe sesuai selera lalu goreng sebentar.--Tumis duo bawang dan semua cabe (cabe bisa sesuai selera ya pedesnya suka segimana) sampai harum. Masukkan tempe, kecap, saus tiram, saus tomat, kaldu bubuk, gulgar, dan tambahkan air satu gelas belimbing. Aduk2 dan tutup wajan.--Saat air sudah menyusut dan kuah kecap mengental. Cek rasa. Klo sudah oke. Matikan api. Sajikan. (Klo aku suka airnya sedikit sekali 😋). Selamat mencoba !--",7,https://cookpad.com/id/resep/4474061-orek-tempe-manis-pedas-super-simple,https://img-global.cpcdn.com/recipes/7dcc220d418b2cf0/680x482cq70/orek-tempe-manis-pedas-super-simple-foto-resep-utama.jpg
Terik ayam tempe telor,4 sayap ayam--4 buah telor--1/2 papan tempe--Bumbu halus:--5 siung bawang merah--4 siung bawang putih--2 butir kemiri--1/2 sdm ketumbar--secukupnya Garam--Bumbu lain:--2 cm lengkuas--1 lembar daun salam--1 batang sereh--secukupnya Gula jawa--Bawang goreng--Minyak untuk menumis--1 bungkus santan kara--secukupnya Air--5 buah cabe rawit--,"Cuci sayap ayam kemudian sisihkan. Rebus telur dan kupas. Sisihkan. Potong tempe sesuai selera. Sisihkan.--Panaskan minyak langsung di dalam panci. Tumis sereh, daun salam, dan lengkuas. Setelah beberapa saat masukkan bumbu halus. Tumis sampai berbau harum. Kemudian masukkan air dan gula jawa dan cabe rawit. Jika air sudah mendidih, masukkan sayap ayam dan telor. Masukkan tempe belakangan. Tunggu beberapa saat sampai ayam empuk (karena pakai sayap ayam, jadi tidak begitu lama). Jika ayam sudah empuk masukkan santan kara. Tunggu beberapa saat. Sesuaikan rasa. Matikan api, dan taburkan bawang goreng.--Terik siap dinikmati dengan nasi hangat dan kerupun 😁--",6,https://cookpad.com/id/resep/4474066-terik-ayam-tempe-telor,https://img-global.cpcdn.com/recipes/329d3523ee942c39/680x482cq70/terik-ayam-tempe-telor-foto-resep-utama.jpg
Nugget tempe,"1 papan tempe dihaluskan(saya kukus dlu)--1 buah wortel (parut kasar)--2 batang daun bawang (di iris kasar)--1 butir telur--3 butir bawang merah (di iris lalu di goreng)--3 butir bawang putih (di haluskan)--5 sdm tepung terigu--Secukupnya garam,lada & penyedap rasa--secukupnya Tepung panir--secukupnya Minyak goreng--","Campur tempe,wortel,daun bawang & bumbu yg sudah dihaluskan,beri garam,lada & penyedap rasa,tes rasa lalu masukkan telur--Bentuk adonan sesuai selera lalu gulingkan di tepung panir--Goreng hingga matang--Sajikan dengan saos sambal--",8,https://cookpad.com/id/resep/4473715-nugget-tempe,https://img-global.cpcdn.com/recipes/0409e384b1de6987/680x482cq70/nugget-tempe-foto-resep-utama.jpg
Tempe tepung sajiku,1 potong tempe 3000--1 bngkus sajiku tepung serbaguna--secukupnya Air--Minyak untuk manggoreng--,Potong tempe tipis2--Tuang tepung lalu beri air secukupnya--Panaskan minyak tunggu sampai panas--Masukan satu persatu--Tempe kedalam tepung sampai adonan habis--Angkat tiriskan dan sajikan dengan cabe rawit--,1,https://cookpad.com/id/resep/4473463-tempe-tepung-sajiku,https://img-global.cpcdn.com/recipes/54389ab4e164aac2/680x482cq70/tempe-tepung-sajiku-foto-resep-utama.jpg
Patty Tempe,"250 gram tempe, kukus, haluskan--150 gram daging sapi/ ayam (sy: 200 gr daging sapi)--5 sdm tepung panir (sy: tepung kobe putih)--2 butir telur--1 buah bawang bombay ukuran sedang, potong kotak kecil--4 siung bawang putih, memarkan lalu cincang--1/4 sdt merica bubuk--1/2 sdt garam--","Ini tepung kobe putih yg sy pakai.--Campur semua bahan dalam wadah.--Ulen hingga semua tercampur rata. Adonan menjadi padat. Tes rasa.--Bentuk bulat lalu pipihkan. Timbang per adonan bila perlu.--Siapkan teflon, beri 2 sdm minyak goreng, panaskan. Masukkan adonan. Masak hingga bagian bawah adonan kecoklatan, lalu balik, masak kembali hingga kecoklatan. Angkat, dinginkan, siap untuk isian burger. Atau mau dimakan gitu aja di cocol saus sambal jg enakkk.--Bila akan di simpan di freezer, sebaiknya panggang di teflon setengah matang, biarkan dingin, lalu masukkan dalam wadah tertutup atau plastik. (sengaja sy simpan 1 buah selama 2 minggu, setelah di goreng ttp oke rasanya).--Selamat Mencoba 😃--",9,https://cookpad.com/id/resep/4469642-patty-tempe,https://img-global.cpcdn.com/recipes/ec20b57e12ef781f/680x482cq70/patty-tempe-foto-resep-utama.jpg
Orek tempe basah bumbu ulek (recook),"1 papan tempe, potong sesuai selera (sy 1/2 papan tempe+4 tahu)--3 cabe ijo, iris (sy lombok merah utuh)--Secukupnya kecap manis--Secukupnya gula, garam, penyedap (sy garam aja)--Secukupnya air--Bumbu halus:--5 butir bawang merah--2 siung bawang putih--1/2 buah tomat--3 cabe merah keriting/cabe rawit (sy skip)--2 butir kemiri--1/4 sdt ketumbar--","Goreng tempe setengah matang, angkat, tiriskan dan sisihkan.--Panaskan secukupnya minyak, tumis bumbu sampai layu dan harum. Tambahkan air, biarkan mendidih. Tambahkan kecap, lombok dan garam, aduk rata. Tambahkan tempe, aduk rata. Koreksi rasa. Angkat.--Siap disajikan.--",6,https://cookpad.com/id/resep/4473253-orek-tempe-basah-bumbu-ulek-recook,https://img-global.cpcdn.com/recipes/66e3da74d6cae09d/680x482cq70/orek-tempe-basah-bumbu-ulek-recook-foto-resep-utama.jpg
Perkedel Tempe,"1/2 potong papan tempe (haluskan dgn sedikit air)--bumbu halus: ulek kasar--6 siung bawang merah--2 siung bawang putih--2 cabai rawit--1 sdt ketumbar bubuk--secukupnya garam, ebi--1/2 bungkus tepung racik bakwan--","Campurkan adonan tempe basah dengan bumbu halus, aduk rata--Panaskan wajan dgn minyak, tuang adonan per 1 sendok makan sampai adonan habis--Goreng adonan sampai berwarna kekuningan--",1,https://cookpad.com/id/resep/4473022-perkedel-tempe,https://img-global.cpcdn.com/recipes/53a861362a6e8d85/680x482cq70/perkedel-tempe-foto-resep-utama.jpg
Perkedel Tempe,"300 g tempe--1 butir telur, kocok lepas--1 btg daun bawang, iris2--1 sdt seledri, iris halus--Secukupnya gula, garam, lada bubuk--Bumbu yg digoreng/ditumis & dihaluskan:--3 siung bawang putih--4 buah bawang merah--","Potong2 tempe, dan kukus selama 25 menit.--Haluskan tempe dan masukkan semua bumbu, aduk rata.--Bentuk tempe sesuai selera. Saya pakai sendok sayur untuk mencetaknya.--Selanjutnya goreng diapi sedang sampai kekuningan.--",11,https://cookpad.com/id/resep/4448262-perkedel-tempe,https://img-global.cpcdn.com/recipes/c4abb77167023aa9/680x482cq70/perkedel-tempe-foto-resep-utama.jpg
Nugget Tempe Simple,"1 papan tempe--1 buah wortel--1 butir telur (kocok lepas)--5 siung bawang merah--2 siung bawang putih--2 batang daun bawang--1 sdt garam--Secukupnya: tepung terigu, merica, tepung roti & kaldu bubuk--","Haluskan bawang merah, bawang putih, merica, garam & kaldu bubuk. Tambahkan tempe, uleg sampai lembut--Potong2 daun bawang & parut wortel menggunakan parutan keju, siapkan baskom--Masukkan semua bahan dalam baskom kecuali telur & tepung roti. Tambahkan air & terigu, aduk rata. Masukkan dalam loyang & kukus selama 30 menit--Angkat, setelah dingin potong2 sesuai selera, celupkan dalam telur & gulingkan dalam tepung roti, simpan dalam freezer 30 menit. Lalu goreng. 🍱--",6,https://cookpad.com/id/resep/4472907-nugget-tempe-simple,https://img-global.cpcdn.com/recipes/5698f35509f538be/680x482cq70/nugget-tempe-simple-foto-resep-utama.jpg
Sarden ikan pindang tempe pedas adam manis,2 ikan pindang ukuran sedang/besar--1 papan tempe kecil iris serong--2 buah cabe keriting--6 cabe rawit--2 siung bawang putih iris--4 siung bawang merah iris--1 sachet saos pedas (saya merk ABC)--1 sdm saos tomat--2 sdt garam (sesuai selera)--1 sdm gula--2 tangkai daun bawang--1 ruas jahe--1 ruas lengkuas--1 lembar daun salam--1 buah tomat--,"Goreng ikan pindang yg sudah diberaihkan durinya dan tempe. Lalu sisihkan--Tumis irisan baput, bamer,cabe, tomat hingga agak layu--Tambahkan air hingga hampir mendidih tambahkan saos tomat,saos pedas,gula,garam--Masukkan tempe dan ikan oindang yg sudah digoreng sebelumnya.--Tes rasa dan tunggu hingga dirasa sudah cukup. Lalu sajikan--",4,https://cookpad.com/id/resep/4472680-sarden-ikan-pindang-tempe-pedas-adam-manis,https://img-global.cpcdn.com/recipes/03219e0756e7402b/680x482cq70/sarden-ikan-pindang-tempe-pedas-adam-manis-foto-resep-utama.jpg
Tempe Isi Kekinian,1 papan tempe bulat--1/4 tepung terigu--Garam--Gula--Merica--Ketumbar bubuk--Daun bawang--⤵ Isian tempe--5 buah cabe merah--10 buah cabe hijau--3 buah bawang merah--2 buah bawang putih--,"Potong tempe lalu buat lubang di tengah untuk isiannya--Ulek cabe,bawang sampai kasar atau halus sesuai selera--Siapkan tepung,merica,daun bawang diiris, garam dan aduk sampai rata. Lalu beri air secukupnya--Masukan hasil ulekan bawang dan cabe kedalam tempe yang sudah dilubangi.--Masukan tempe kedalam adonan terigu.--Panaskan minyak lalu goreng tempe sampai kecoklatan. Lalu tiriskan, tempe pun siap disajikan bersama nasi hangat atau jadi cemilan.--",1,https://cookpad.com/id/resep/4472038-tempe-isi-kekinian,https://img-global.cpcdn.com/recipes/a9259f65dd017550/680x482cq70/tempe-isi-kekinian-foto-resep-utama.jpg
Sayur Lodeh Tempe Semangit (Bumbu Ulek),"1 buah labu siam, potong tipis--1 buah terong ungu, potong kecil--1 ikat kacang panjang, potong-potong--1 papan tempe semangit, potong kasar--1 bungkus santan kara cair--3 lembar daun salam--1 ruas lengkuas, geprek--1.5 sdm ebi, seduh, tiriskan--2 buah gula jawa, sisir halus--Sesuai selera garam dan gula--Bumbu Halus:--5 siung bawang merah--2 siung bawang putih--3 buah cabe merah--","Tumis ebi hingga setengah kering. Masukkan bumbu halus. Tumis hingga harum. Tambahkan daun salam dan lengkuas.--Masukkan air sesuai selera. Tambahkan santan cair. Masukkan gula jawa, garam, dan gula pasir. Aduk rata.--Setelah setengah mendidih masukkan kacang panjang dan labu siam. Setelah setengah empuk, masukkan terong dan tempe semangit. Biarkan hingga mendidih.--Matikan api setelah didapat kematangan yg diinginkan. Jangan lupa koreksi rasa. Sajikan dengan nasi hangat, sambal terasi, dan empal daging.--",6,https://cookpad.com/id/resep/4471934-sayur-lodeh-tempe-semangit-bumbu-ulek,https://img-global.cpcdn.com/recipes/6a6c70b88c85f2f4/680x482cq70/sayur-lodeh-tempe-semangit-bumbu-ulek-foto-resep-utama.jpg
Tempe mendoan,8 ptg tempe mendoan--10 sdm Tepung terigu -+--3 Bawang putih--sndk teh Merica stg--sndk teh Ketumbar stng--Garam sckupnya--2 batang Daun bawang--Air kira2--,"Campurkan tepung terigu dengan air--Masukkan daun bawang iris--Masukkan bawang putih yang dihaluskan, merica bubuk, garam, ketumbar bubuk--Goreng setengah matang.--",4,https://cookpad.com/id/resep/4472356-tempe-mendoan,https://img-global.cpcdn.com/recipes/9882368269881784/680x482cq70/tempe-mendoan-foto-resep-utama.jpg
Bacem tempe mentega,2 buah tempe ukuran sedang--Bumbu bumbu:--4 butir bawang merah--4 siung bawang putih--Sedikit ketumbar--2 Biji gula jawa--2 sm mentega--3 sm kecap manis sedang--sesuai selera Penyedap rasa--secukupnya Garam--2 lbr daun salam--1 cm laos--600 ml air--,"Tempe di potong sesuai selera--Haluskan Bawang merah, bawang putih dan ketumbar.--Siapkan wajan, taruh tempe yang sudah dipotong, bumbu halus, gula Jawa, kecap, garam, penyedap rasa, daun salam dan lengkuas, tambahkan air, kemudian tutup dan rebus dengan api sedang--Setelah air rebusan tinggal separo, dibolak balik agar bumbu merata dan koreksi rasa.--Setelah air hampir habis masukkan mentega, sambil di bolak balik agar bumbu merata dan tidak gosong--Setelah air habis, matikan kompor--Bacem tempe siap di sajikan--Selamat mencoba dan terima kasih.--",3,https://cookpad.com/id/resep/4472210-bacem-tempe-mentega,https://img-global.cpcdn.com/recipes/56650e34356b3790/680x482cq70/bacem-tempe-mentega-foto-resep-utama.jpg
Sayur tempe mix tahu alaala kari,1/4 tempe dari 1 papan--5 buah tahu--2 keris pete--3 buah wortel ukuran sedang--800 ml Santan--Bumbu:--4 bawang merah--3 bawang putih--3 cm kunyit--2 cm jahe--2 butir kemiri--1/2 sdt ketumbar--1 sdm garam--secukupnya Gula--Penyedap rasa saya pakai royco ayam--Bumbu pelengkap:--3 cm laja--2 lbr daun salam--3 lbr daun jeruk--Minyak untuk menumis bumbu--,"Tempe potong kotak, goreng--Tahu potong serong, goreng--Kupas pete jangan dibelah--Kupas wortel, cuci lalu potong dadu kecil--Siapkan bumbu, cuci lalu haluskan kecuali laja, daun salam dan daun jeruk. Laja geprek aja.--Tumis bumbu sampai layu, masukan geprekan laja, daun salam dan daun jeruk. Beri sedikit air supaya meresap--Masukan santan, biarkan sampai mendidih.--Masukan pete, wortel, tempe dan tahu.--Masukan gula, penyedap. Aduk2, tes rasa--Masak sekitar 10 menit.--",5,https://cookpad.com/id/resep/4367062-sayur-tempe-mix-tahu-alaala-kari,https://img-global.cpcdn.com/recipes/f0b8412e5ff7a0f3/680x482cq70/sayur-tempe-mix-tahu-alaala-kari-foto-resep-utama.jpg
Tempe goreng segitiga,Tempe secukupnya lalu potong bentuk segitiga--1 sdm tepung ayam (merk apa saja)--1 sdt baking powder--Bumbu halus--3 siung bawang merah--4 siung bawang putih--Sedikit kemiri--iris Daun bawang--Sedikit kunyit bubuk--Secukupnya garam dan penyedap rasa--,"Campur bumbu halus dengan air, tepung terigu, tepung ayam, baking powder dan kunyit bubuk, aduk sampai rata--Beri secukupnya garam,penyedap rasa dan irisan daun bawang. Untuk adonan tidak terlalu encer yaa--Panas kan minyak, lalu goreng hingga berwarna kecoklatan--Sajikan dengan saus sambal😊--",6,https://cookpad.com/id/resep/4471845-tempe-goreng-segitiga,https://img-global.cpcdn.com/recipes/5a3c8d3963b72156/680x482cq70/tempe-goreng-segitiga-foto-resep-utama.jpg
Tempe Goreng Tepung,1/4 Tempe--Terigu--Ketumbar Bubuk--Garam--Masako Ayam--1 lembar Daun Bawang--,"Potong - potong tempe dahulu dan daun bawang.--Siapkan adonan, masukan terigu, garam secukupnya, ketumbar bubuk secukupnya, dan masako. Beri air sedikit aduk rata. (kalo aku ga begitu kental adonannya jd aga cair dikit)--Siapkan minyak yang sudah panas dengan api kecil, masukan tempe keadonan, dan goreng tempe hingga matang (tdk terlalu gosong dan tdk terlalu setengah matang)--Tempe goreng tepung siap untuk cemilan atau dibuat lauk👌--",4,https://cookpad.com/id/resep/4472060-tempe-goreng-tepung,https://img-global.cpcdn.com/recipes/e9a1cc3c2035d580/680x482cq70/tempe-goreng-tepung-foto-resep-utama.jpg
Tumis Tempe Jamur,"Secukupnya tempe, potong dadu--Secukupnya jamur kuping, iris iris--Secukupnya jamur enoki--4 bh cabai rawit--2 bh cabai merah--1/2 bh tomat hijau--","Cincang bawang putih dan bawang merah, iris tipis2 cabai, sisihkan--Cuci bersih jamur, lalu potong2 sesuai selera, sisihkan--Potong dadu tempe, atau sesuai selera ya--Tumis bawang sampai harum, setelah itu masukkan cabai aduk2 hingga layu kemudian masukan tomat dan air secukupnya--Masukkan jamur dan tempe aduk hingga matang dan beri kecap secukupnya.--Tunggu hingga beberapa menit kemudian sajikan😊--",5,https://cookpad.com/id/resep/4460391-tumis-tempe-jamur,https://img-global.cpcdn.com/recipes/13bc96422048d222/680x482cq70/tumis-tempe-jamur-foto-resep-utama.jpg
Nugget tempe,sesuai selera Tempe--Daun bawang--Telur--Bumbu halus :--Ketumbar--Merica--Bawang putih--Bawang merah--Garam--Penyedap rasa--Kemiri--Adonan menggoreng:--Tepung roti--Telur--,Kukus tempe sampai lunak lalu hancurkan--Haluskan bumbu halus--Campur bumbu halus dan telur ke adonan tempe yang sudah di hancurkan dan aduk hingga merata--Masukan adonan tempe ke plastik (sebaiknya pakai daun pisang) dan kukus - +30menit--Potong sesuai selera--Baluri dengan telur lalu tepung roti--Lalu goreng dan sajikan--,0,https://cookpad.com/id/resep/4471518-nugget-tempe,https://img-global.cpcdn.com/recipes/b715cfe29492c9a6/680x482cq70/nugget-tempe-foto-resep-utama.jpg
Lumpia udang kulit tahu ala fe',"50 gram ayam potong kotak kecil--200 gram udang besar potong kecil--1 lembar daun bawang iris halus--1/2 sendok teh garam halus/sesuai selera--1/2 sendok teh gula--1/4 sendok teh merica bubuk--1 sendok teh kecap ikan--1 sendok teh saus raja rasa--1 sendok teh saus tiram--1 sendok teh minyak wijen--1 sendok makan tepung sagu--1 sendok teh tepung terigu--1 butir telur ambil bagian putihnya saja, kocok lepas--2 lembar kembang tahu kering / kulit tahu direndam sebentar--","Campur ayam & udang dengan semua bumbu & daun bawang, aduk rata. Sesudah rata masukkan tepung sagu, terigu & putih telur. Aduk rata.--Isikan ke lembaran kulit kembang tahu & lipat seperti melipat lumpia, sambil dipadatkan agar rapi & bentuk agak pipih jangan terlalu bulat. Olesi putih telur diujung lipatan agar merekat rapat.--Kukus sekitar 15 menit hingga matang. Angkat dinginkan. Siap digoreng dengan api kecil sebentar. Anakku suka digoreng agak lama dengan kuning telur kocok sisa adonan tadi. Nanti jadi ada kayak jala2 crispynya yang gurih & kering. Angkat & tiriskan jika sudah digoreng matang.--Sajikan dengan dipotong diagonal (potong 2 serong). Siap disantap dengan saus sambal botol yang biasanya saya rebus dengan bawang goreng, cabe rawit iris, gula & sedikit air. Selamat mencoba.--",4,https://cookpad.com/id/resep/4448366-lumpia-udang-kulit-tahu-ala-fe,https://img-global.cpcdn.com/recipes/78575c69e275a5ab/680x482cq70/lumpia-udang-kulit-tahu-ala-fe-foto-resep-utama.jpg
Bakso Ayam Udang Keto,"400 gr ayam giling--250 gr udang kupas--3 telur ayam utuh kocok--30 ml minyak goreng--1/2 sdt baking powder--secukupnya garam, lada--2 sdm bawang goreng haluskan--secukupnya Bawang merah & putih--1/2 sdt minyak wijen--Karageenan secukupnya (pengenyal)--Es batu 8 keping kotak--","Campur semua bahan dalam food processor, kecuali daun bawang dan minyak goreng.--Tuang dalam baskom lalu taburi daun bawang dan minyak goreng, uleni rata (gunakan sarung tangan). Lalu simpan 2 jam dlm kulkas.--Panaskan minyak di wajan dgn api sedang. Bulatkan adonan dengan menggunakan dua sendok. Lalu goreng sampai matang. Adonan akan mengembang saat di wajan, tapi kembali kempes stelah diangkat.--",2,https://cookpad.com/id/resep/4474544-bakso-ayam-udang-keto,https://img-global.cpcdn.com/recipes/5e3b6b0da66a2efc/680x482cq70/bakso-ayam-udang-keto-foto-resep-utama.jpg
Udang ala pop corn,1/4 kg udang basah ukuran sedang--1 bungkus kobe tepung ayam super crispy--secukupnya Air matang--Minyak untuk menggoreng--,"Buang kepala dan cangkang udang.--Cuci bersih udang.--Tepung bumbu dibagi jadi 2 adonan. Adonan basah dan adonan kering.--Masukkan udang ke dalam adonan tepung bumbu kering, gulirkan ke dlm tepung sambil ditekan2. Lalu masukkan ke dalam Tepung bumbu adonan basah gulirkan lagi sambil di tekan2, lalu masukkan lagi di adonan tepung bumbu kering Sambil ditekan2 agar tepung menempel sempurna.--Panaskan minyak goreng. Lalu goreng udang sampai kuning keemasan.--Angkat dan tiriskan.--Sajikan selagi hangat 😊--",2,https://cookpad.com/id/resep/4418156-udang-ala-pop-corn,https://img-global.cpcdn.com/recipes/2589bc69dea08aae/680x482cq70/udang-ala-pop-corn-foto-resep-utama.jpg
Bakwan Udang Sederhana,1/2 kg Tepung terigu (sudah di ayak)--1/2 Udang segar--1 btr Telur--4 siung bawang putih--1 sdm garam--1/2 sdm picin--1/2 bks penyedap rasa--1/2 sdm Merica bubuk--1/2 Ltr Air putih es--Minyak Makan--Daun Bawang (cincang)--Wortel (potong potong kecil)--,"Haluskan bawang putih, garam, picin dan merica bubuk--Masukan bumbu yang dihalus kan ke dalam udang, masukkan tepung terigu dan air secukup nya (jangan terlalu kental)--Pecahkan telur kedalam adonan, masukan potongan wortel dan daun bawang aduk hingga merata--Panas kan minyak goreng, masuk kan adonan sedikit demi sedikit--Setelah matang tiris kan, nikmati dengan saus tomat. Yummy--",0,https://cookpad.com/id/resep/4475500-bakwan-udang-sederhana,https://img-global.cpcdn.com/recipes/6b4f76a896552b68/680x482cq70/bakwan-udang-sederhana-foto-resep-utama.jpg
Udang Goreng Tepung Mayonaise,300 gr udang (buang kepalanya)--Jeruk nipis--Tepung bumbu Kobe--Sedikit garam--Bahan saos:--Mayonaise 2 sachet @30 ml (saya pakai mayumi)--1-2 sdm saos sambal/tomat--1 sdm susu kental manis--,"Cuci bersih udang, tambahkan jeruk nipis supaya tidak amis dan sedikit garam (agar rasa udang sedikit gurih). Sisihkan.--Tuang tepung bumbu secukupnya dalam wadah beri sedikit air hingga tekstur kental. Dalam wadah lain tuang tepung bumbu yang kering (saya campur dengan 2 sdm tepung beras agar gorengan lebih kriuk).--Masukkan udang kedalam adonan cair tepung kemudian pindahkan ke dalam tepung kering. Tepuk2 ringan supaya tepung menempel. Lalu goreng dalam wajan berisi minyak panas sampai kecoklatan.--Saos Mayonaise --> campur semua bahan saos aduk rata. Koreksi rasa.--Sajikan udang goreng tepung dengan saos mayonaise (bisa dicocol atau disiram diatas udang).--Selamat menikmati ☺--",6,https://cookpad.com/id/resep/4474156-udang-goreng-tepung-mayonaise,https://img-global.cpcdn.com/recipes/f1aba92ff1599471/680x482cq70/udang-goreng-tepung-mayonaise-foto-resep-utama.jpg
Udang saus asam manis,1 Kg Udang mutiara--7 siung bawang merah--4 siung bawang putih--4 buah cabai merah--3 ruas jahe--3 ruas lengkuas--5 sdm saus cabai--10 sdm saus tomat--2 sdm saus tiram--5 sdm minyak sayur--1 sdt lada bubuk--1 1/2 sdt Garam (secukupnya)--100 ml air--,"Iris bawang merah, bawang putih, jahe, lengkuas, dan cabai merah--Masukan minyak dan bahan yang telah diiris, tumis hingga harum--Masukkan saus tiram, saus cabai dan saus tomat.--Masukan udang. Tambahkan garam dan lada bubuk.--Masukan air matang, aduk rata. Tunggu hingga matang.--Sajikan.--",0,https://cookpad.com/id/resep/4443123-udang-saus-asam-manis,https://img-global.cpcdn.com/recipes/733e8d6d9bdcc061/680x482cq70/udang-saus-asam-manis-foto-resep-utama.jpg
Tekwan Kuah Udang,Untuk Tekwan :--1/4 ekor ikan tenggiri 🌸--2 butir putih telur 🌸--1 sdm kaldu bubuk 🌸--2 sdt garam 🌸--1 sdt gula (aku pakai brown sugar) 🌸--1 sdt lada 🌸--100 ml air dingin 🌸--20 ml minyak sayur 🌸--200 g tepung kanji 🌸--1 liter Air untuk merebus--2 sdm minyak sayur untuk rebusan--Untuk Kuah Tekwan :--1/2 kg Udang--10 butir bawang putih--10 buah Jamur kuping--Bahan Tambahan :--Bihun \ soun--Daun bawang--Sambal cair--,"Untuk membuat tekwan, rebus air dengan 2sdm minyak sayur tunggu hingga mendidih. Campur semua bahan 🌸 aduk rata. Bulat- bulatkan adonan lalu celupkan ke dalam air mendidih, tunggu hingga mengapung. Sisihkan.--Untuk Kuah tekwan, kupas udang pisahkan kulit dan kepala nya. Rebus kulit udang sebentar saja hingga mendidih.--Blender kepala udang dalam keadaan mentah, sisihkan.--Rebusan kulit udang tadi, buang kulitnya. Lalu, masukan blenderan kepala udang, udang potong dan tumisan bawang putih. Masak hingga 10 menit.--Tata dalam mangkuk. Bihun matang, tekwan, jamur. Lalu guyur kuah tekwan.--",5,https://cookpad.com/id/resep/4464484-tekwan-kuah-udang,https://img-global.cpcdn.com/recipes/b47d5835a9c543ab/680x482cq70/tekwan-kuah-udang-foto-resep-utama.jpg
Sambal udang goreng,1/4 kg udang--2 buah jeruk nipis--Minyak goreng--Garam--Gula pasir--Penyedap rasa--Daun jeruk--Bumbu dihaluskan:--6 siung bawang merah--4 siung bawang putih--1 buah tomat--8 cabe merah (sesuai selera)--5 cabe rawit (sesuai selera)--,"Cuci udang bersih, lumuri dengan jeruk nipis--Panaskan minyak, goreng udang sebentar--Haluskan bumbu (saya lebih suka di uleg)--Panaskan minyak sedikit, tumis bumbu halus & daun jeruk. Tumis hingga harum.--Masukkan udang. Beri garam, penyedap rasa & 1 sdt gula pasir. Koreksi rasa nya. Tumis sampai bumbu meresap ke udang.--Angkat & sajikan.--",7,https://cookpad.com/id/resep/4474006-sambal-udang-goreng,https://img-global.cpcdn.com/recipes/838d97d5026dcab7/680x482cq70/sambal-udang-goreng-foto-resep-utama.jpg
